600809 山西汾酒 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2013/09/02,1.13,1.14,0.68,0.69,16759268,351380832.00
2013/09/03,0.71,0.79,0.63,0.77,10181613,208920864.00
2013/09/04,0.72,0.76,0.67,0.73,6706716,138166560.00
2013/09/05,0.73,0.73,0.63,0.67,5441654,110974720.00
2013/09/06,0.69,0.94,0.66,0.71,5945964,122949816.00
2013/09/09,0.72,0.77,0.69,0.75,7917971,163288560.00
2013/09/10,0.75,0.78,0.71,0.77,6108473,126322992.00
2013/09/11,0.77,0.92,0.73,0.91,12429059,262305776.00
2013/09/12,0.90,0.96,0.86,0.88,5958794,126574904.00
2013/09/13,0.85,1.11,0.85,1.01,13186436,286101728.00
2013/09/16,1.01,1.02,0.88,0.89,6480735,138953328.00
2013/09/17,0.89,0.89,0.56,0.58,13231498,269165888.00
2013/09/18,0.58,0.63,0.48,0.54,10885985,215713840.00
2013/09/23,0.53,0.53,0.46,0.51,8832658,174640000.00
2013/09/24,0.57,0.58,0.35,0.41,13072950,254993296.00
2013/09/25,0.39,0.39,0.30,0.33,10459649,200407120.00
2013/09/26,0.30,0.36,0.25,0.29,8051047,152874368.00
2013/09/27,0.28,0.30,0.10,0.13,10896307,201139104.00
2013/09/30,0.12,0.16,0.01,0.11,7388358,134360480.00
2013/10/08,0.08,0.14,0.02,0.12,7449739,135279104.00
2013/10/09,0.10,0.17,0.09,0.13,6095148,111708416.00
2013/10/10,0.13,0.13,0.00,0.00,7334136,132388608.00
2013/10/11,0.01,0.06,-0.02,0.04,9244393,165542576.00
2013/10/14,0.04,0.19,0.01,0.15,16603073,304479296.00
2013/10/15,0.13,0.21,0.08,0.16,10642672,195946256.00
2013/10/16,0.18,0.24,0.12,0.15,13091705,243612544.00
2013/10/17,0.17,0.18,0.07,0.10,7618439,139497712.00
2013/10/18,0.10,0.13,0.03,0.05,5436020,98419592.00
2013/10/21,0.05,0.15,0.05,0.14,5934304,108450912.00
2013/10/22,0.14,0.23,0.10,0.17,8624699,159866688.00
2013/10/23,0.16,0.21,0.13,0.14,6340774,117089344.00
2013/10/24,0.14,0.14,0.05,0.05,4153070,75387456.00
2013/10/25,0.05,0.08,-0.17,-0.14,9134328,159834240.00
